0_RfR 0,0_RfR 1,1_RfR 0,1_RfR 1,2_RfR 0,2_RfR 1,3_RfR 0,3_RfR 1,4_RfR 0,4_RfR 1,EWS_DaysToThreat,A.1_DikeIncrease 0,A.1_DikeIncrease 1,A.2_DikeIncrease 0,A.2_DikeIncrease 1,A.3_DikeIncrease 0,A.3_DikeIncrease 1,A.4_DikeIncrease 0,A.4_DikeIncrease 1,A.5_DikeIncrease 0,A.5_DikeIncrease 1,A.1_Total Costs,A.1_Dike Investment Costs,A.1_Expected Annual Damage,A.1_Expected Number of Deaths,A.2_Total Costs,A.2_Dike Investment Costs,A.2_Expected Annual Damage,A.2_Expected Number of Deaths,A.3_Total Costs,A.3_Dike Investment Costs,A.3_Expected Annual Damage,A.3_Expected Number of Deaths,A.4_Total Costs,A.4_Dike Investment Costs,A.4_Expected Annual Damage,A.4_Expected Number of Deaths,A.5_Total Costs,A.5_Dike Investment Costs,A.5_Expected Annual Damage,A.5_Expected Number of Deaths,RfR Total Costs,Expected Evacuation Costs
1,1,0,0,0,1,0,0,1,0,3,2,3,4,4,3,4,3,5,2,1,82486364.32617709,82486364.32617709,0.0,0.0,114392792.32657647,114392792.32657647,0.0,0.0,53401633.19836887,53401633.19836887,0.0,0.0,30721079.021307796,20696082.48629594,10024996.535011858,0.0006086621178379768,55619010.79618398,54355764.74753119,1263246.0486527923,0.0001477027747305499,456000000.0,843.1845789749661
1,1,0,1,0,1,0,0,0,0,2,1,3,4,1,2,1,2,2,2,2,76431543.68310125,76431543.68310125,0.0,0.0,97105266.60422453,97105266.60422453,0.0,0.0,43878096.290305056,43878096.290305056,0.0,0.0,49673332.24231887,15173808.632728375,34499523.60959049,0.002569022489434642,57073405.013273194,57073405.013273194,0.0,0.0,417700000.0,2131.417974760465
0,0,0,0,1,1,0,0,0,1,1,3,3,2,5,5,0,2,2,2,2,89068254.21950817,89068254.21950817,0.0,0.0,109885971.03400269,106358076.75473303,3527894.2792696664,0.0012677077142669215,28798397.130608946,28798397.130608946,0.0,0.0,39861546.23100746,15173808.632728375,24687737.598279078,0.004397599895503956,57073405.013273194,57073405.013273194,0.0,0.0,317500000.0,1017.1880952509586
1,1,0,0,0,1,1,1,1,0,3,0,5,4,0,3,1,2,3,5,3,53972506.18695759,53972506.18695759,0.0,0.0,53358573.6002109,53358573.6002109,0.0,0.0,46650169.32145682,46650169.32145682,0.0,0.0,22349092.994596474,16373078.863592021,5976014.131004453,0.00034236893690362707,72580607.18485624,72580607.18485624,0.0,0.0,698400000.0,469.53422941629475
0,1,0,1,1,1,0,1,0,0,1,2,2,0,4,5,3,4,1,1,3,77099991.75787257,77099991.75787257,0.0,0.0,66925058.56417831,53358573.6002109,13566484.96396741,0.004746564465131027,57423135.62296812,57423135.62296812,0.0,0.0,17972684.575456526,16925244.491970196,1047440.0834863293,0.00021865494496437063,56425877.743436806,56425877.743436806,0.0,0.0,485000000.0,410.7393310845624
0,0,0,0,0,0,1,1,1,1,0,0,2,4,3,2,2,2,4,2,1,82816565.40211363,37255203.23710208,45561362.165011555,0.033577203740174255,108083458.32956028,108083458.32956028,0.0,0.0,45876507.22344398,45876507.22344398,0.0,0.0,17701182.393370774,17701182.393370774,0.0,0.0,54355764.74753119,54355764.74753119,0.0,0.0,754600000.0,0.0
0,0,0,0,1,1,1,0,0,0,1,3,2,1,3,0,0,0,1,2,0,83497824.69174261,83497824.69174261,0.0,0.0,91232245.74185541,87722647.49511826,3509598.2467371495,0.001254864464124377,0.0,0.0,0.0,0.0,69723175.43737587,6320800.309666242,63402375.12770963,0.010600700325375552,27578229.96765524,27578229.96765524,0.0,0.0,182600000.0,2537.1481837459687
0,1,0,1,0,1,0,0,0,0,0,1,1,3,1,0,5,0,2,2,4,66507014.9338145,66507014.9338145,0.0,0.0,90612615.440155,90143923.5488522,468691.8913027902,0.000475871211852148,35606161.39820059,28798397.130608946,6807764.267591643,0.01290734919128517,87313395.03328337,7332080.219521779,79981314.81376159,0.03755564678197364,63275368.490582086,63275368.490582086,0.0,0.0,333100000.0,0.0
1,0,0,0,1,1,1,0,0,0,3,0,0,3,2,1,4,2,1,1,5,0.0,0.0,0.0,0.0,95202239.80249318,95202239.80249318,0.0,0.0,47604893.24040605,47604893.24040605,0.0,0.0,43739165.18599023,14092235.304915495,29646929.88107473,0.001742891573717062,62967163.32200457,62967163.32200457,0.0,0.0,267200000.0,2294.1452418654158
1,0,1,0,0,1,0,0,0,0,3,3,3,3,2,1,1,0,2,2,4,89068254.21950817,89068254.21950817,0.0,0.0,95670931.69379598,95202239.80249318,468691.8913027902,5.710454542225776e-05,41292219.28177295,41292219.28177295,0.0,0.0,87348877.92784847,7332080.219521779,80016797.7083267,0.0045106190832249985,63275368.490582086,63275368.490582086,0.0,0.0,333100000.0,6343.711168342981
0,0,0,1,0,1,0,1,0,0,1,4,2,3,2,0,3,1,0,1,0,90462322.17815001,90462322.17815001,0.0,0.0,95202239.80249318,95202239.80249318,0.0,0.0,30960108.522700034,24198032.45136138,6762076.071338655,0.004590792946073584,61309816.52382171,6320800.309666242,54989016.214155465,0.00936180939677789,25037214.086173728,25037214.086173728,0.0,0.0,369700000.0,2252.12046880407
1,0,1,1,1,0,0,0,0,1,3,5,2,1,5,2,2,4,1,0,3,98043050.03325048,98043050.03325048,0.0,0.0,113504856.03800474,99685318.93337613,13819537.104628604,0.001641399752527846,45876507.22344398,45876507.22344398,0.0,0.0,17984244.420294248,16925244.491970196,1058999.9283240507,7.416905881698991e-05,66347824.7352999,30351526.042379983,35996298.69291992,0.00408952596437549,807000000.0,3251.1986627864712
0,1,0,1,0,0,0,1,1,1,1,2,2,5,2,0,2,2,0,2,0,77099991.75787257,77099991.75787257,0.0,0.0,110061574.43848997,110061574.43848997,0.0,0.0,48968586.244460404,22167818.198803753,26800768.04565665,0.01823806408389657,24106976.588583767,7332080.219521779,16774896.36906199,0.002843063889154624,27578229.96765524,27578229.96765524,0.0,0.0,935800000.0,1242.403338906522
1,0,1,1,1,1,1,0,0,0,3,3,4,1,0,3,3,5,3,4,2,95213987.28559849,95213987.28559849,0.0,0.0,45264318.44523835,38245121.951764055,7019196.493474299,0.0008365763094162514,50962397.12067895,50962397.12067895,0.0,0.0,21068617.1353041,21068617.1353041,0.0,0.0,64922482.303728715,64922482.303728715,0.0,0.0,702800000.0,398.6538165587992
1,1,0,0,0,0,1,0,1,0,2,2,3,4,1,1,4,4,3,0,5,82486364.32617709,82486364.32617709,0.0,0.0,97105266.60422453,97105266.60422453,0.0,0.0,54481189.80237718,47604893.24040605,6876296.561971126,0.0019710103554359502,22964527.585100755,19364628.02360858,3599899.561492173,0.0002851458252635511,56482801.82816027,36676675.840294495,19806125.987865776,0.002812729483145979,546500000.0,1526.0728824988478
0,1,0,0,1,0,1,0,0,0,1,2,2,1,4,0,1,1,3,3,3,77099991.75787257,77099991.75787257,0.0,0.0,107174240.1606971,93427003.66768599,13747236.49301112,0.004873446459739965,20299287.62732069,20299287.62732069,0.0,0.0,46212221.32445957,15063068.18035096,31149153.14410861,0.005383498197648194,63921995.57957761,63921995.57957761,0.0,0.0,236500000.0,1559.4591862574734
0,1,1,1,0,0,0,1,1,0,1,1,0,3,1,3,5,2,3,2,3,32694901.094161935,32694901.094161935,0.0,0.0,93745001.95825194,90143923.5488522,3601078.4093997357,0.0013190807148371008,56050655.355505094,56050655.355505094,0.0,0.0,32027733.96832394,16373078.863592021,15654655.104731917,0.0027216928794226245,60039471.119519606,60039471.119519606,0.0,0.0,897500000.0,690.0055467150764
0,1,0,1,0,1,1,1,1,0,0,0,5,5,2,2,3,1,3,1,1,53972506.18695759,53972506.18695759,0.0,0.0,110061574.43848997,110061574.43848997,0.0,0.0,48047840.36663434,48047840.36663434,0.0,0.0,29194130.86160837,15063068.18035096,14131062.681257414,0.006587124510043731,50929971.20054293,50929971.20054293,0.0,0.0,831600000.0,0.0
1,0,0,1,1,0,0,0,1,1,1,0,2,2,2,0,0,1,3,1,2,37255203.23710208,37255203.23710208,0.0,0.0,92186746.31565563,88613111.95505467,3573634.360600959,0.0012998158396232832,6784920.169465151,0.0,6784920.169465151,0.0046187193274681215,44141516.16527851,15063068.18035096,29078447.984927546,0.00492226419777898,53557815.768892445,53557815.768892445,0.0,0.0,845300000.0,1361.7374447126138
0,0,0,0,0,0,0,1,1,1,1,5,5,3,4,5,4,2,0,4,2,117818559.7239252,117818559.7239252,0.0,0.0,110461316.89601344,106860238.4866137,3601078.4093997357,0.0013190807148371008,60031921.43603267,60031921.43603267,0.0,0.0,24190400.92678906,7332080.219521779,16858320.70726728,0.002870864423408721,64922482.303728715,64922482.303728715,0.0,0.0,633400000.0,743.081382375658
0,1,0,0,0,1,0,1,0,0,2,0,5,5,1,0,2,1,4,5,3,53972506.18695759,53972506.18695759,0.0,0.0,104651657.86617124,104651657.86617124,0.0,0.0,28929894.270142406,22167818.198803753,6762076.071338655,0.0019128303941973268,44887608.21122986,16347288.792964684,28540319.418265175,0.002041257028006477,72580607.18485624,72580607.18485624,0.0,0.0,236500000.0,2052.7960260708855
1,0,0,0,1,1,0,1,1,0,0,2,1,3,5,3,0,1,1,3,4,72222705.9376919,72222705.9376919,0.0,0.0,113553565.23269883,113553565.23269883,0.0,0.0,24198032.45136138,24198032.45136138,0.0,0.0,52625765.9578172,12857587.774250694,39768178.1835665,0.018589784678930757,67268466.33257627,67268466.33257627,0.0,0.0,523300000.0,0.0
0,0,0,1,0,1,0,1,1,0,1,2,0,0,3,3,2,3,2,2,1,37255203.23710208,37255203.23710208,0.0,0.0,75567131.22104178,47842699.56310011,27724431.657941677,0.009610787356043125,48716867.66610375,48716867.66610375,0.0,0.0,17552735.538697235,16563094.679399516,989640.8592977197,0.00019939378753137436,54355764.74753119,54355764.74753119,0.0,0.0,625800000.0,805.3071753627871
0,0,0,0,0,0,0,0,1,0,3,0,3,3,0,1,5,3,2,2,5,87852867.81938785,42291505.65437629,45561362.165011555,0.00402926444882091,51462074.00503236,47842699.56310011,3619374.441932252,0.000443974654993215,50081750.628976494,50081750.628976494,0.0,0.0,26650744.38845291,16563094.679399516,10087649.709053395,0.0005849586561518178,66804278.02330021,66804278.02330021,0.0,0.0,256100000.00000003,1675.5413877543722
1,0,0,1,0,1,0,1,1,0,1,4,1,4,5,2,2,5,4,3,2,85246019.34861892,85246019.34861892,0.0,0.0,121314835.77466118,121314835.77466118,0.0,0.0,45876507.22344398,45876507.22344398,0.0,0.0,23527214.08684008,22537573.22754236,989640.8592977197,0.00019939378753137436,60854576.45659251,60854576.45659251,0.0,0.0,710400000.0,33.81185930798712
1,0,1,0,0,0,0,0,0,0,0,3,1,2,3,2,2,2,3,0,4,78453877.84187987,78453877.84187987,0.0,0.0,107986919.23134813,93986630.59767582,14000288.633672312,0.014030781256090214,45876507.22344398,45876507.22344398,0.0,0.0,50694055.86940446,16373078.863592021,34320977.00581244,0.01696154072133945,33377116.55719709,33377116.55719709,0.0,0.0,302400000.0,0.0
0,0,1,1,1,0,1,1,1,1,2,3,1,2,2,2,2,2,1,3,0,78453877.84187987,78453877.84187987,0.0,0.0,92150154.2505906,88613111.95505467,3537042.2955359262,0.0005308872247242479,45876507.22344398,45876507.22344398,0.0,0.0,20241625.51496218,14092235.304915495,6149390.210046688,0.00044300161406822086,30351526.042379983,30351526.042379983,0.0,0.0,1220900000.0,550.2226526419851
1,0,1,1,1,1,0,1,0,0,0,3,2,2,1,3,3,1,2,3,1,83497824.69174261,83497824.69174261,0.0,0.0,87231529.76864669,83721931.52190953,3509598.2467371495,0.0034857346225677143,50962397.12067895,50962397.12067895,0.0,0.0,51256052.58801521,13903423.98391871,37352628.6040965,0.0179558928790427,58044072.09764524,58044072.09764524,0.0,0.0,702800000.0,0.0
1,0,0,1,1,0,1,0,0,1,0,3,5,5,2,0,3,5,2,3,5,101988088.03595176,101988088.03595176,0.0,0.0,110061574.43848997,110061574.43848997,0.0,0.0,25081581.2171344,24198032.45136138,883548.7657730214,0.0016683149101918216,20728541.124833357,19742157.81013341,986383.314699947,0.0005508562090439693,70917961.72350763,70917961.72350763,0.0,0.0,710400000.0,0.0
0,1,0,0,1,0,0,1,1,0,0,3,0,4,2,2,0,0,2,4,1,42291505.65437629,42291505.65437629,0.0,0.0,102336429.85235605,102336429.85235605,0.0,0.0,22167818.198803753,22167818.198803753,0.0,0.0,54486861.55155054,7332080.219521779,47154781.33202876,0.021491348472615204,62015940.60605301,62015940.60605301,0.0,0.0,492600000.0,0.0
0,1,0,1,1,1,1,1,1,1,2,5,2,0,3,3,1,2,1,3,0,98043050.03325048,98043050.03325048,0.0,0.0,61336883.91545004,47842699.56310011,13494184.352349931,0.0019565881947031056,46650169.32145682,46650169.32145682,0.0,0.0,19079944.293562762,14092235.304915495,4987708.988647267,0.0003539834786327774,30351526.042379983,30351526.042379983,0.0,0.0,1118400000.0,939.178413287689
1,1,0,1,1,1,1,0,0,1,1,0,5,5,2,2,1,5,1,2,3,53972506.18695759,53972506.18695759,0.0,0.0,110061574.43848997,110061574.43848997,0.0,0.0,43878096.290305056,43878096.290305056,0.0,0.0,19535518.640450396,18545877.781152677,989640.8592977197,0.00019939378753137436,60039471.119519606,60039471.119519606,0.0,0.0,825700000.0,33.81185930798712
0,1,1,1,0,1,0,1,0,1,3,2,2,5,0,2,0,1,5,1,4,77099991.75787257,77099991.75787257,0.0,0.0,59410102.93073928,59410102.93073928,0.0,0.0,22167818.198803753,22167818.198803753,0.0,0.0,42846420.88281816,17767801.395336673,25078619.48748149,0.0013872813795514816,59554855.274964996,59554855.274964996,0.0,0.0,928200000.0,1997.3309904127716
0,0,0,1,0,1,0,1,1,0,1,2,2,3,2,2,3,2,3,1,0,77099991.75787257,77099991.75787257,0.0,0.0,95202239.80249318,95202239.80249318,0.0,0.0,48047840.36663434,48047840.36663434,0.0,0.0,32052278.41897475,16373078.863592021,15679199.55538273,0.002729872133292003,33044854.25633835,25037214.086173728,8007640.170164624,0.0027759849111192963,625800000.0,846.519598407562
0,0,0,0,1,1,0,1,1,1,2,3,0,2,2,3,4,3,2,2,3,42291505.65437629,42291505.65437629,0.0,0.0,92122710.20179182,88613111.95505467,3509598.2467371495,0.0005228601933851573,53401633.19836887,53401633.19836887,0.0,0.0,19913301.572418552,16563094.679399516,3350206.893019034,0.00025047573911014386,60039471.119519606,60039471.119519606,0.0,0.0,694800000.0,367.74142008401975
0,0,1,1,1,0,0,0,1,0,3,2,2,1,4,2,2,4,2,3,3,77099991.75787257,77099991.75787257,0.0,0.0,107246540.7723146,93427003.66768599,13819537.104628604,0.001641399752527846,45876507.22344398,45876507.22344398,0.0,0.0,18081997.288140487,18081997.288140487,0.0,0.0,63921995.57957761,63921995.57957761,0.0,0.0,722400000.0,785.7017461142232
0,0,0,0,0,0,1,0,1,1,3,0,3,3,2,1,5,1,2,1,4,87852867.81938785,42291505.65437629,45561362.165011555,0.00402926444882091,95202239.80249318,95202239.80249318,0.0,0.0,50081750.628976494,50081750.628976494,0.0,0.0,32837378.10831082,13903423.98391871,18933954.124392107,0.0010379168614061919,59554855.274964996,59554855.274964996,0.0,0.0,633400000.0,2198.2795256202844
0,0,0,1,0,1,0,1,0,0,0,2,2,3,1,2,2,1,2,1,0,77099991.75787257,77099991.75787257,0.0,0.0,90143923.5488522,90143923.5488522,0.0,0.0,45876507.22344398,45876507.22344398,0.0,0.0,51280597.038666025,13903423.98391871,37377173.05474731,0.017978613028679865,25037214.086173728,25037214.086173728,0.0,0.0,369700000.0,0.0
0,1,0,0,0,1,1,1,1,0,1,2,5,4,3,0,0,1,3,5,0,94979303.71425684,94979303.71425684,0.0,0.0,108083458.32956028,108083458.32956028,0.0,0.0,0.0,0.0,0.0,0.0,29194130.86160837,15063068.18035096,14131062.681257414,0.0023713648236157433,36676675.840294495,36676675.840294495,0.0,0.0,613800000.0,543.4847507024576
1,1,0,1,1,1,0,0,1,1,2,4,2,0,2,2,5,1,2,0,0,90462322.17815001,90462322.17815001,0.0,0.0,59985095.52635236,42818415.6714978,17166679.854854558,0.0025270937405173013,52967973.44432734,52967973.44432734,0.0,0.0,42450634.16193443,13903423.98391871,28547210.17801572,0.0019875116115384856,43612442.78591889,0.0,43612442.78591889,0.006208150701232053,960600000.0,4943.743385887827
1,1,0,1,1,0,0,0,1,1,1,3,2,3,2,2,4,0,1,1,0,83497824.69174261,83497824.69174261,0.0,0.0,95670931.69379598,95202239.80249318,468691.8913027902,0.00017131363626677327,50406479.71948833,50406479.71948833,0.0,0.0,65057942.791719556,6320800.309666242,58737142.48205331,0.009621937017128032,25037214.086173728,25037214.086173728,0.0,0.0,929900000.0,2291.5297679283085
1,1,0,1,0,0,0,0,1,1,3,0,0,4,2,5,3,2,3,2,2,0.0,0.0,0.0,0.0,102336429.85235605,102336429.85235605,0.0,0.0,57423135.62296812,57423135.62296812,0.0,0.0,32310301.231328968,16373078.863592021,15937222.367736947,0.0009298744505237929,57073405.013273194,57073405.013273194,0.0,0.0,899200000.0,1237.5960634842922
0,1,0,1,0,0,0,0,1,0,2,2,0,4,1,0,5,4,3,1,2,37255203.23710208,37255203.23710208,0.0,0.0,97105266.60422453,97105266.60422453,0.0,0.0,55824848.29410274,28798397.130608946,27026451.163493793,0.007714148530671971,23063325.44082459,19364628.02360858,3698697.4172160104,0.0002988640100651438,85363932.00918959,53557815.768892445,31806116.240297146,0.0045855042083527775,558500000.0,2893.442739604755
0,0,0,1,1,0,0,0,0,1,3,3,1,1,5,5,2,4,1,0,2,78453877.84187987,78453877.84187987,0.0,0.0,113504856.03800474,99685318.93337613,13819537.104628604,0.001641399752527846,55021520.85615872,55021520.85615872,0.0,0.0,17984244.420294248,16925244.491970196,1058999.9283240507,7.416905881698991e-05,71313892.13148713,27578229.96765524,43735662.1638319,0.00498998939622858,504600000.0,3755.6952396484385
0,0,0,1,1,0,0,1,1,1,0,2,4,0,5,5,3,0,1,4,4,88429031.37443781,88429031.37443781,0.0,0.0,87134534.58868095,59410102.93073928,27724431.657941677,0.02669663154456424,57423135.62296812,57423135.62296812,0.0,0.0,44525880.53000283,6320800.309666242,38205080.220336586,0.01706551671979084,71555540.28476302,71555540.28476302,0.0,0.0,881900000.0,0.0
0,1,0,0,0,1,0,1,1,0,1,4,3,4,3,0,3,4,4,0,3,96223098.04916811,96223098.04916811,0.0,0.0,108083458.32956028,108083458.32956028,0.0,0.0,25081581.2171344,24198032.45136138,883548.7657730214,0.0006005933676690558,24384946.73946528,20785047.17797311,3599899.561492173,0.0006843499806325226,50157652.03024576,30351526.042379983,19806125.987865776,0.006750550759550349,492600000.0,787.0684155745915
1,1,0,0,0,0,0,1,0,0,2,0,5,2,1,0,3,1,3,2,3,53972506.18695759,53972506.18695759,0.0,0.0,90924088.340709,83721931.52190953,7202156.8187994715,0.0010992339290309175,51012651.68674155,24198032.45136138,26814619.235380173,0.007606248684519061,46187676.87380876,15063068.18035096,31124608.693457797,0.002239716226574507,60039471.119519606,60039471.119519606,0.0,0.0,290400000.0,3279.601016175463
1,0,0,1,0,1,0,1,1,1,2,4,3,3,2,0,0,1,3,1,3,96223098.04916811,96223098.04916811,0.0,0.0,95202239.80249318,95202239.80249318,0.0,0.0,1764117.3264176245,0.0,1764117.3264176245,0.00049897645980183,32533944.789095797,15063068.18035096,17470876.608744837,0.0012098725864592617,56425877.743436806,56425877.743436806,0.0,0.0,966500000.0,1184.978921244139
1,0,0,1,1,1,0,0,0,1,0,3,2,4,2,1,3,0,1,1,4,83497824.69174261,83497824.69174261,0.0,0.0,102336429.85235605,102336429.85235605,0.0,0.0,45324187.55237766,45324187.55237766,0.0,0.0,71024444.58486006,6320800.309666242,64703644.27519381,0.030251016354421588,59554855.274964996,59554855.274964996,0.0,0.0,619900000.0,0.0
1,0,0,0,1,0,0,0,1,1,1,5,5,3,5,5,5,3,0,2,2,117818559.7239252,117818559.7239252,0.0,0.0,114022257.12400162,113553565.23269883,468691.8913027902,0.00017131363626677327,62865075.42438113,62865075.42438113,0.0,0.0,15751084.213755976,8453407.696608048,7297676.5171479285,0.001401316867885873,57073405.013273194,57073405.013273194,0.0,0.0,627500000.0,271.8727311392486
1,1,1,1,1,1,1,0,1,1,3,1,2,1,2,4,2,5,0,4,2,71223146.50296113,71223146.50296113,0.0,0.0,86036277.77069296,82526679.5239558,3509598.2467371495,0.0004182881547081257,51760044.33566119,51760044.33566119,0.0,0.0,11068771.68625446,11068771.68625446,0.0,0.0,64922482.303728715,64922482.303728715,0.0,0.0,1299600000.0,199.3269082793996
0,1,0,1,0,1,1,1,0,0,0,1,1,2,4,3,0,1,2,4,2,66507014.9338145,66507014.9338145,0.0,0.0,103422951.79707804,99885909.50154212,3537042.2955359262,0.0035392481648283186,24198032.45136138,24198032.45136138,0.0,0.0,42020533.052062005,13903423.98391871,28117109.068143297,0.013100865819968627,64922482.303728715,64922482.303728715,0.0,0.0,575500000.0,0.0
0,0,1,1,1,1,1,1,0,1,2,2,4,1,1,3,3,2,0,4,0,88429031.37443781,88429031.37443781,0.0,0.0,81746365.62784319,77797112.44472042,3949253.183122771,0.0005857479392692688,50962397.12067895,50962397.12067895,0.0,0.0,19172746.429320995,7332080.219521779,11840666.209799215,0.000840612681993042,33377116.55719709,33377116.55719709,0.0,0.0,995500000.0,933.686214688664
1,1,0,0,1,1,0,1,1,0,1,1,4,0,5,3,0,2,0,2,3,82177854.37813279,82177854.37813279,0.0,0.0,72976587.8947067,59410102.93073928,13566484.96396741,0.004746564465131027,24198032.45136138,24198032.45136138,0.0,0.0,36080612.78507528,7332080.219521779,28748532.5655535,0.004881884821049446,60039471.119519606,60039471.119519606,0.0,0.0,607900000.0,1477.6933475449505
0,0,1,1,1,0,0,0,1,0,1,2,3,4,0,2,3,3,4,2,0,82486364.32617709,82486364.32617709,0.0,0.0,53358573.6002109,53358573.6002109,0.0,0.0,48047840.36663434,48047840.36663434,0.0,0.0,29201827.49897994,19176830.963968083,10024996.535011858,0.0018259863535139307,36995042.7730809,27578229.96765524,9416812.805425659,0.003297909967640202,722400000.0,665.8302546886641
1,0,0,1,1,1,0,0,0,0,1,2,3,0,2,1,2,1,3,1,3,82486364.32617709,82486364.32617709,0.0,0.0,59985095.52635236,42818415.6714978,17166679.854854558,0.006065024977241522,43224599.14167526,43224599.14167526,0.0,0.0,58783830.97141294,15063068.18035096,43720762.79106198,0.0074963681131263935,56425877.743436806,56425877.743436806,0.0,0.0,363800000.0,2138.218910494711
0,0,0,1,1,1,1,0,0,0,2,2,4,5,5,1,3,1,2,1,4,88429031.37443781,88429031.37443781,0.0,0.0,129688488.72986558,129688488.72986558,0.0,0.0,45324187.55237766,45324187.55237766,0.0,0.0,51280597.038666025,13903423.98391871,37377173.05474731,0.0026967919543019804,59554855.274964996,59554855.274964996,0.0,0.0,400400000.0,2349.3791964540023
0,0,0,0,0,0,0,0,1,1,2,0,3,5,3,2,1,2,2,3,4,87852867.81938785,42291505.65437629,45561362.165011555,0.005036580561026139,116004983.79615441,116004983.79615441,0.0,0.0,43878096.290305056,43878096.290305056,0.0,0.0,32786221.32137207,15173808.632728375,17612412.688643694,0.001263640866819681,67268466.33257627,67268466.33257627,0.0,0.0,512200000.00000006,1661.4193064581982
0,1,0,0,1,1,0,1,0,0,3,3,2,2,2,3,2,2,2,5,0,83497824.69174261,83497824.69174261,0.0,0.0,92122710.20179182,88613111.95505467,3509598.2467371495,0.0004182881547081257,48716867.66610375,48716867.66610375,0.0,0.0,38746720.75629164,15173808.632728375,23572912.123563267,0.0013970640965220629,36676675.840294495,36676675.840294495,0.0,0.0,267200000.0,2013.2533269530795
0,0,0,0,1,1,1,0,0,0,1,5,2,2,2,1,0,1,3,1,3,98043050.03325048,98043050.03325048,0.0,0.0,92122710.20179182,88613111.95505467,3509598.2467371495,0.001254864464124377,20299287.62732069,20299287.62732069,0.0,0.0,46366223.477586806,15063068.18035096,31303155.297235847,0.005434818258739753,56425877.743436806,56425877.743436806,0.0,0.0,182600000.0,1278.9654495714458
1,0,1,0,1,1,1,0,1,1,0,2,5,1,3,3,3,5,4,3,1,94979303.71425684,94979303.71425684,0.0,0.0,91232245.74185541,87722647.49511826,3509598.2467371495,0.0034857346225677143,50962397.12067895,50962397.12067895,0.0,0.0,22537573.22754236,22537573.22754236,0.0,0.0,58044072.09764524,58044072.09764524,0.0,0.0,997200000.0,0.0
0,0,0,1,0,1,0,0,0,0,0,2,3,3,1,1,2,0,1,1,0,82486364.32617709,82486364.32617709,0.0,0.0,90612615.440155,90143923.5488522,468691.8913027902,0.000475871211852148,43224599.14167526,43224599.14167526,0.0,0.0,96213428.58702573,6320800.309666242,89892628.27735949,0.04189085847939893,25037214.086173728,25037214.086173728,0.0,0.0,248500000.0,0.0
1,1,1,1,1,0,0,0,1,1,0,0,2,2,4,3,0,0,0,2,3,37255203.23710208,37255203.23710208,0.0,0.0,103459543.86214308,99885909.50154212,3573634.360600959,0.00361059955450912,24198032.45136138,24198032.45136138,0.0,0.0,66242070.24352951,0.0,66242070.24352951,0.029656568429096655,60039471.119519606,60039471.119519606,0.0,0.0,1147700000.0,0.0
0,1,0,0,0,0,0,0,0,0,3,0,1,2,1,0,4,0,3,2,4,32694901.094161935,32694901.094161935,0.0,0.0,101341594.5975141,83721931.52190953,17619663.075604565,0.0021276684057240404,53360850.34039329,26403379.542306438,26957470.798086848,0.006143209857655156,75259669.49570732,8453407.696608048,66806261.79909927,0.0037669764164857704,63275368.490582086,63275368.490582086,0.0,0.0,84600000.0,7505.147339153393
1,1,0,0,1,0,0,1,0,0,2,0,0,2,2,2,0,0,1,2,5,0.0,0.0,0.0,0.0,92168450.2831231,88613111.95505467,3555338.3280684426,0.0005362385789503079,22167818.198803753,22167818.198803753,0.0,0.0,69723175.43737587,6320800.309666242,63402375.12770963,0.004416958468906482,66804278.02330021,66804278.02330021,0.0,0.0,321100000.0,4213.539047358112
1,0,1,1,1,1,1,0,0,0,3,2,5,1,0,3,3,5,5,5,2,94979303.71425684,94979303.71425684,0.0,0.0,45264318.44523835,38245121.951764055,7019196.493474299,0.0008365763094162514,50962397.12067895,50962397.12067895,0.0,0.0,24162426.948826768,24162426.948826768,0.0,0.0,69299973.72589847,69299973.72589847,0.0,0.0,702800000.0,398.6538165587992
0,0,0,0,1,0,1,0,1,1,1,0,1,5,5,3,5,5,0,4,3,78256263.25917348,32694901.094161935,45561362.165011555,0.012087793346462731,129688488.72986558,129688488.72986558,0.0,0.0,56050655.355505094,56050655.355505094,0.0,0.0,11068771.68625446,11068771.68625446,0.0,0.0,68094717.76275629,68094717.76275629,0.0,0.0,664100000.0,331.1351844241037
0,1,0,1,0,0,0,1,0,0,2,1,0,3,2,3,5,2,3,1,3,32694901.094161935,32694901.094161935,0.0,0.0,98803318.21189292,95202239.80249318,3601078.4093997357,0.0005496169645154588,56050655.355505094,56050655.355505094,0.0,0.0,37161868.20213157,16373078.863592021,20788789.338539552,0.001520123831853394,56425877.743436806,56425877.743436806,0.0,0.0,423600000.0,1461.3310122796179
1,0,1,0,0,0,0,0,1,0,0,3,1,5,4,1,1,1,2,3,5,78453877.84187987,78453877.84187987,0.0,0.0,122529913.13437451,122529913.13437451,0.0,0.0,48214204.03999706,41292219.28177295,6921984.758224114,0.01329521559954266,51872577.9821211,13903423.98391871,37969153.99820239,0.018332028019585035,70917961.72350763,70917961.72350763,0.0,0.0,558500000.0,0.0
1,0,0,0,1,0,0,0,0,0,0,0,2,3,2,2,1,1,1,3,3,37255203.23710208,37255203.23710208,0.0,0.0,95670931.69379598,95202239.80249318,468691.8913027902,0.000475871211852148,43878096.290305056,43878096.290305056,0.0,0.0,83521165.99563614,12857587.774250694,70663578.22138545,0.033817735732254564,63921995.57957761,63921995.57957761,0.0,0.0,115300000.0,0.0
